OTU_ID	otu49	otu45	otu19	otu31	otu139	otu122	otu40	otu90	otu121	otu100	otu9	otu51	otu62	otu10	otu13	otu86	otu80	otu96	otu16	otu60	otu147	otu78	otu134	otu53	otu38	otu150	otu33	otu153	otu106	otu118	otu164	otu44	otu50	otu73	otu104	otu0	otu107
otu49	1.0	-0.124904993766	0.066973770411	0.233800406196	0.168552240388	0.0451981616589	0.00624617824332	0.0501851914617	-0.2225686904	-0.0362380706239	0.112953403407	0.195370436373	-0.117187245608	-0.0928074931123	0.0469054494568	0.0381467121357	-0.00544599960875	0.114688954666	-0.072698818831	0.0703997266846	0.00311580374316	-0.0479998105659	-0.139563125811	-0.101932415273	-0.0381416017723	-0.0761166720244	0.206230524101	-0.142831463974	0.132445796843	0.0510543149936	0.166730475677	0.0676851353179	-0.0492623288101	0.014518031197	-0.130180655814	-0.0974925776757	0.082469373502
otu45	-0.124904993766	1.0	0.0380753195095	-0.0903323170863	-0.190860972438	0.381110467235	0.233275194975	-0.106399241872	0.180430113396	-0.0757013859153	-0.110505720709	-0.0368769472261	0.0319882466724	0.0168164992681	-0.0274892448339	0.0665241787013	-0.104949614144	0.00839472849175	-0.0975899230518	0.223015003399	-0.205493977847	0.0385645276797	-0.0510201582008	0.322639929533	-0.195575678767	0.20038756546	0.0443670289232	0.201283803545	-0.218227491917	-0.150350432231	-0.0630740783194	-0.199935197936	0.00392830037018	-0.20244313338	0.357957883586	0.280295938522	0.0151021819395
otu19	0.066973770411	0.0380753195095	1.0	-0.0120933125202	-0.0554799904159	0.082674695804	-0.00252976875192	0.0343585861067	0.054513540826	-0.0112895603269	-0.0436553338347	0.00337456447663	0.0104779223143	-0.0669693273816	0.135225749559	0.0576423191038	0.0104539911253	-0.0515191776487	0.0764798652605	0.0833403855586	0.0178710713625	0.0223680563827	-0.0525318150519	0.155070863905	-0.07487800299	-0.0850837982004	-0.0970692553247	-0.0484655781845	0.0251532554701	-0.0882306263765	0.0337044307726	0.059665798109	-0.142176450174	-0.0365720874322	0.0722862503525	0.0113772741911	-0.0695756219246
otu31	0.233800406196	-0.0903323170863	-0.0120933125202	1.0	0.0811541839971	0.0478715995083	0.076833224618	0.0685528211725	-0.106776209034	0.0117096071036	0.208143642463	0.099861122178	-0.134419895322	0.0200059030489	0.0780367022482	0.0248945999287	-0.0194710608044	0.0664638463518	-0.0584430885804	0.141849649698	-0.0166347833647	-0.195745180145	-0.0636371369711	0.0782012574474	0.00404662009587	-0.135381952713	0.182499232193	-0.17636882212	0.0869606076239	-0.000686073553558	0.126740310883	0.0549412874955	-0.122101328147	0.0101464471688	-0.190927168032	-0.0368134984541	0.0664668517781
otu139	0.168552240388	-0.190860972438	-0.0554799904159	0.0811541839971	1.0	-0.13165471139	-0.1034470467	0.250409158126	-0.147460822926	0.0263764712881	0.0335301836671	-0.0183618689028	-0.160754772844	-0.173651611567	0.0611518389578	-0.148478579994	0.0207272342979	0.0786789033831	0.0343442696559	-0.236124479054	0.128870365191	0.103999144815	0.0218302107186	-0.150627129782	0.0903159872103	-0.0920154989658	0.200951258875	-0.140387060237	0.19056633418	0.111087510028	0.126504462551	0.135064405551	0.0891180028997	0.349300773861	-0.184214487241	-0.172212389823	0.126092254458
otu122	0.0451981616589	0.381110467235	0.082674695804	0.0478715995083	-0.13165471139	1.0	0.394561584911	-0.0854899614241	0.0573396642989	-0.0369009770211	0.149055709892	0.169615790871	0.125269253172	0.141949668204	0.00189580307864	0.191298241805	-0.0958673803069	0.114019835986	0.0145153513083	0.300870814795	-0.202389144841	-0.127653053756	-0.146284605824	0.401382784298	-0.207275182818	-0.0475623233692	0.161489497329	0.0514370274362	-0.153572960581	-0.127936038339	0.120104101775	-0.107018200071	-0.214597426677	-0.248629775954	0.27290805254	0.35208880726	-0.0739843503002
otu40	0.00624617824332	0.233275194975	-0.00252976875192	0.076833224618	-0.1034470467	0.394561584911	1.0	-0.106210972456	0.0323552153077	-0.0631242558724	0.210808751882	0.161797097226	-0.000181059062511	0.207506800673	-0.17785462727	0.19640947781	-0.116023443847	-0.0372639570791	-0.1669397401	0.246901422433	-0.16452679145	-0.0499666564982	-0.130874162683	0.217369897634	-0.0445031884271	-0.055329281455	0.0940683555784	-0.0435012249312	-0.180202102059	-0.0676329414136	0.0643996179593	-0.1473314912	-0.108191116799	-0.117859028963	0.120820843308	0.238969556181	0.00499732998676
otu90	0.0501851914617	-0.106399241872	0.0343585861067	0.0685528211725	0.250409158126	-0.0854899614241	-0.106210972456	1.0	-0.0606455384981	0.0161526708889	0.0168783755176	-0.0381446214022	-0.110365196392	-0.0763641715309	-0.0123380626837	-0.0713995600102	0.101061111685	-0.00440085478203	-0.00756917618225	-0.149698117343	0.122821589655	0.0649881752727	0.0615058652801	-0.119778014746	0.0498591034147	-0.0406505119733	0.064423258031	-0.0226846634616	0.112725112722	0.0887038272301	0.115673790462	0.0604614675892	-0.0148087918259	0.175366943143	-0.111516017151	-0.170894814433	0.0527518712982
otu121	-0.2225686904	0.180430113396	0.054513540826	-0.106776209034	-0.147460822926	0.0573396642989	0.0323552153077	-0.0606455384981	1.0	0.0375936157334	0.0282328667966	-0.0336248483908	0.108231002073	0.0524998408704	-0.166458621303	-0.042634086669	-0.0329157353207	-0.126526329177	-0.079383824909	0.165332456211	-0.0111265702737	0.0202072841317	0.103098501056	0.184121218718	0.0268469496305	0.0661255999837	-0.117688322126	0.110448613591	-0.160566389461	-0.0213334688486	-0.19358642815	-0.0456300725551	-0.0410399952616	-0.032742344045	0.0574421991332	0.126630171647	-0.00608770595384
otu100	-0.0362380706239	-0.0757013859153	-0.0112895603269	0.0117096071036	0.0263764712881	-0.0369009770211	-0.0631242558724	0.0161526708889	0.0375936157334	1.0	0.0442643633929	-0.0441178957806	0.0519920007144	-0.00642913937199	0.0180318180345	-0.0469323480089	0.000476102957005	-0.0741848643264	-0.00201143178015	-0.0139067101707	0.119771149153	0.032654512984	-0.0041160118403	0.0233140492574	0.121955005795	0.020509274846	-0.103749277446	0.0864950598615	0.0289295633989	0.071541894606	-0.0706656832498	0.035729597006	-0.0489114403011	0.0766082224926	0.00302957482618	-0.0509790994756	-0.03824395573
