OTU_ID	otu115	otu95	otu227	otu68	otu163	otu179	otu175	otu31	otu211	otu229	otu112	otu210	otu84	otu209	otu230	otu51	otu124	otu127	otu62	otu207	otu35	otu13	otu125	otu234	otu246	otu218	otu12	otu120	otu111	otu170	otu46	otu174	otu36	otu187	otu196	otu30	otu164	otu154	otu219	otu156
otu115	1.0	-0.0400451405438	-0.116513926495	0.00732311243691	0.132891243156	0.00564366533638	-0.145510397266	-0.142098765531	0.0561411730845	0.0410178034802	0.135136767854	0.166843023176	0.0901517407209	0.075053225132	-0.0224917268053	-0.0087903684934	0.304428071187	-0.0922248612623	0.0541164414489	0.162966032875	-0.0257488717476	-0.0633529884921	0.0390846574158	0.0931578424359	-0.0731079557089	0.164032753539	-0.0145215658985	-0.0256779328739	0.120821781523	-0.0116345236272	0.12879082362	0.080786264917	0.0336547394289	0.196204325397	0.0373546798408	0.143771704828	0.11440335269	0.0634316307603	0.171262527997	0.111880386471
otu95	-0.0400451405438	1.0	0.42419676436	0.0368874762716	-0.135974479419	-0.0910913851816	0.118564679917	0.471987405392	-0.129835971999	-0.215436117905	0.0251321301771	0.171062465681	-0.04480871916	0.186826156268	0.0361834857606	-0.0322470980252	-0.0535585265509	0.385145438524	-0.46115441106	0.298998634982	-0.47248884397	-0.236895952262	0.302666873632	-0.116753519555	0.314632222042	-0.0866799720982	0.291541553091	-0.0681690025124	-0.203772121216	-0.0760201922484	-0.0426582584241	0.00902960603212	0.179782365698	0.0879712878506	-0.0648353505877	0.168136650796	0.170761596703	-0.0829276940957	0.0483497505369	0.154326682881
otu227	-0.116513926495	0.42419676436	1.0	-0.087610011771	-0.291207498412	-0.208470687301	0.271955369238	0.26065495103	-0.128333209882	-0.43245572624	-0.192641871065	0.157518121032	-0.10565038716	0.0760513688192	0.131532380375	-0.126549666515	-0.157429495313	0.419729564949	-0.315107052741	0.00245922628725	-0.529286090586	-0.120665118344	0.199174477443	-0.362152954811	0.356135523285	0.00576233991992	0.227191200212	-0.0118017447307	-0.21777980515	-0.0650393415669	-0.220025808202	-0.143335480675	0.150419146316	-0.22660880544	-0.0772526041175	0.155618876287	0.100373125823	-0.202313604749	-0.138947954213	-0.0136558336049
otu68	0.00732311243691	0.0368874762716	-0.087610011771	1.0	-0.00885430810515	0.00605934617548	-0.0261369608481	0.0334004576695	0.0784704653299	0.0980968546544	-0.0546737397574	-0.0961880321238	0.0193692416762	0.0744282576895	-0.0732326453408	0.0667168188573	0.200335966646	0.0121557547656	-0.0180774498153	-0.0605738748525	0.0614346526527	-0.0552541256784	-0.0189445459679	0.0208052666517	-0.12629152399	-0.0492204639768	0.0024959644986	0.075796557037	-0.0544957538355	0.0848421037203	0.0150890000605	0.179292850267	-0.0151619806811	0.00361908447396	0.240462623925	-0.0063794470381	-0.125332746242	0.00967507437332	0.0862624612238	-0.0234631186548
otu163	0.132891243156	-0.135974479419	-0.291207498412	-0.00885430810515	1.0	0.214210564299	-0.18501821447	-0.27446652651	0.156885686496	0.280992660922	0.0855035308722	0.0182153124024	0.0982279292075	-0.0251951098069	-0.139983588467	0.286329021802	0.123078554751	-0.165307840615	-0.0298474498855	-0.105052684758	0.362730182047	0.228456502204	-0.101629707965	0.198473454367	-0.112692824836	0.00858014557064	-0.141089204266	0.110730952086	0.0503105793369	0.0753033825041	0.289025319914	0.13960987827	-0.0171528265697	0.231984794017	0.101360840627	0.077987302199	0.110696157537	0.132276901234	-0.0011104551234	0.199807796625
otu179	0.00564366533638	-0.0910913851816	-0.208470687301	0.00605934617548	0.214210564299	1.0	-0.0853747112799	0.311536473667	0.151872847027	0.239836924567	-0.045165216053	-0.0164439500985	-0.218264620816	-0.0476166623718	-0.144696469418	0.212321911039	0.1049680354	-0.0935005579588	-0.111964064109	-0.0476304301039	0.301061805137	0.253686792113	-0.041137308753	-0.0790354024689	0.11741680375	-0.089687789872	0.0667235075082	0.0545569277504	0.0201328294899	0.0236348470044	0.00342480295353	0.163754080468	-0.140935644143	0.15167543138	0.00821597126784	0.0634009296305	-0.105839040353	0.156392164983	-0.0971448421581	-0.0703987176464
otu175	-0.145510397266	0.118564679917	0.271955369238	-0.0261369608481	-0.18501821447	-0.0853747112799	1.0	0.182514685407	0.230610563108	-0.302290931433	-0.277091473497	-0.16627709905	-0.432247774535	0.00440172681857	0.101998916857	0.0822308210268	-0.0961091397073	0.489477873514	-0.309728379716	0.208829349988	0.0392939746594	-0.147372197926	-0.0654085939169	-0.461318339558	0.382589366596	-0.308953687019	0.0909073462027	0.0694207097455	-0.180537071038	0.0784511690827	-0.199314893036	-0.120989432791	-0.261035107968	-0.2532629046	-0.0538190999391	-0.00767642703735	-0.0960430754284	-0.255750215981	-0.312897820302	-0.0775122425884
otu31	-0.142098765531	0.471987405392	0.26065495103	0.0334004576695	-0.27446652651	0.311536473667	0.182514685407	1.0	-0.0351290845515	-0.0973274436122	-0.0822838294029	-0.0574756876393	-0.201457754211	0.103571399345	-0.0490511993753	-0.144915098651	-0.0131149364838	0.277126523738	-0.290987846095	0.23554574379	-0.238078165251	-0.00400291072199	0.105824311366	-0.209846401497	0.291673715026	-0.164572221039	0.369528171809	-0.0370013918744	-0.00813615744401	-0.0739899586571	-0.135337698706	-0.012384753404	-0.0500097472499	-0.068068275761	-0.0202443339887	-0.0297343538505	0.00198062156944	-0.108943467597	-0.156914883252	-0.0761614544084
otu211	0.0561411730845	-0.129835971999	-0.128333209882	0.0784704653299	0.156885686496	0.151872847027	0.230610563108	-0.0351290845515	1.0	0.0461182900726	0.0195112368093	-0.044218371184	-0.0685572864345	-0.0917073157893	-0.162737247654	0.171054969756	0.102133064576	0.0462738733174	0.0784406321646	-0.0184726626241	0.172482356083	-0.0485874503861	-0.206171403654	-0.0433901131937	-0.0104516567886	-0.119261416638	-0.087449367539	0.0645468339989	0.0350674612617	0.0918873718545	0.128870173247	0.0596790653821	-0.165484971473	-0.0561248516016	0.00464462377534	0.0885597484363	-0.208614799235	-0.0716256912045	-0.11077580319	-0.052776190228
otu229	0.0410178034802	-0.215436117905	-0.43245572624	0.0980968546544	0.280992660922	0.239836924567	-0.302290931433	-0.0973274436122	0.0461182900726	1.0	0.0516291683196	-0.0280890787769	0.365343894782	-0.076208796349	0.101978728727	0.216781237035	0.0434162389653	-0.262325621916	0.226218446827	-0.0166693903704	0.381242514229	0.492719603501	-0.0269576876793	0.196328895632	-0.184470711647	0.151583162728	0.0150958556521	-0.0491662385888	0.0919947351214	-0.0339226313702	0.188684052547	0.0584813482366	0.117538606583	-0.000193109553106	-0.0378921020826	0.023612943313	0.0355844564664	0.181057416366	0.120099774373	-0.100312290607
